Date, PAR(µmol/m²s)
Mar 11 2025 2:40:00 PM, 1728.845
Mar 11 2025 2:45:00 PM, 1710.404
Mar 11 2025 2:50:00 PM, 1690.836
Mar 11 2025 2:55:00 PM, 1670.522
Mar 11 2025 3:00:00 PM, 1648.182
Mar 11 2025 3:05:00 PM, 1623.756
Mar 11 2025 3:10:00 PM, 1601.354
Mar 11 2025 3:15:00 PM, 1575.813
Mar 11 2025 3:20:00 PM, 1550.872
Mar 11 2025 3:25:00 PM, 1524.33
Mar 11 2025 3:30:00 PM, 1494.048
Mar 11 2025 3:35:00 PM, 1463.503
Mar 11 2025 3:40:00 PM, 1433.51
Mar 11 2025 3:45:00 PM, 1401.622
Mar 11 2025 3:50:00 PM, 1369.167
Mar 11 2025 3:55:00 PM, 1336.617
Mar 11 2025 4:00:00 PM, 1303.998
Mar 11 2025 4:05:00 PM, 1237.363
Mar 11 2025 4:10:00 PM, 1228.05
Mar 11 2025 4:15:00 PM, 1198.6
Mar 11 2025 4:20:00 PM, 1161.856
Mar 11 2025 4:25:00 PM, 1123.647
Mar 11 2025 4:30:00 PM, 1088.68
Mar 11 2025 4:35:00 PM, 1051.152
Mar 11 2025 4:40:00 PM, 716.764
Mar 11 2025 4:45:00 PM, 162.116
Mar 11 2025 4:50:00 PM, 159.011
Mar 11 2025 4:55:00 PM, 157.896
Mar 11 2025 5:00:00 PM, 155.661
Mar 11 2025 5:05:00 PM, 151.787
Mar 11 2025 5:10:00 PM, 146.89
Mar 11 2025 5:15:00 PM, 143.353
Mar 11 2025 5:20:00 PM, 139.553
Mar 11 2025 5:25:00 PM, 136.737
Mar 11 2025 5:30:00 PM, 133.73
Mar 11 2025 5:35:00 PM, 130.446
Mar 11 2025 5:40:00 PM, 126.807
Mar 11 2025 5:45:00 PM, 122.816
Mar 11 2025 5:50:00 PM, 118.307
Mar 11 2025 5:55:00 PM, 113.807
Mar 11 2025 6:00:00 PM, 108.979
Mar 11 2025 6:05:00 PM, 104.276
Mar 11 2025 6:10:00 PM, 99.535
Mar 11 2025 6:15:00 PM, 93.89
Mar 11 2025 6:20:00 PM, 87.599
Mar 11 2025 6:25:00 PM, 80.926
Mar 11 2025 6:30:00 PM, 73.818
Mar 11 2025 6:35:00 PM, 66.096
Mar 11 2025 6:40:00 PM, 57.954
Mar 11 2025 6:45:00 PM, 49.079
Mar 11 2025 6:50:00 PM, 39.826
Mar 11 2025 6:55:00 PM, 30.644
Mar 11 2025 7:00:00 PM, 21.813
Mar 11 2025 7:05:00 PM, 13.865
Mar 11 2025 7:10:00 PM, 7.985
Mar 11 2025 7:15:00 PM, 4.069
Mar 11 2025 7:20:00 PM, 1.714
Mar 11 2025 7:25:00 PM, 0.659
Mar 11 2025 7:30:00 PM, 0.501
Mar 11 2025 7:35:00 PM, 0.287
Mar 11 2025 7:40:00 PM, 0.162
Mar 11 2025 7:45:00 PM, 0.165
Mar 11 2025 7:50:00 PM, 0.287
Mar 11 2025 7:55:00 PM, 0.257
Mar 11 2025 8:00:00 PM, 0.197
Mar 11 2025 8:05:00 PM, 0.188
Mar 11 2025 8:10:00 PM, 0.23
Mar 11 2025 8:15:00 PM, 0.236
Mar 11 2025 8:20:00 PM, 0.251
Mar 11 2025 8:25:00 PM, 0.197
Mar 11 2025 8:30:00 PM, 0.308
Mar 11 2025 8:35:00 PM, 0.272
Mar 11 2025 8:40:00 PM, 0.338
Mar 11 2025 8:45:00 PM, 0.275
Mar 11 2025 8:50:00 PM, 0.43
Mar 11 2025 8:55:00 PM, 0.236
Mar 11 2025 9:00:00 PM, 0.305
Mar 11 2025 9:05:00 PM, 0.23
Mar 11 2025 9:10:00 PM, 0.334
Mar 11 2025 9:15:00 PM, 0.197
Mar 11 2025 9:20:00 PM, 0.245
Mar 11 2025 9:25:00 PM, 0.263
Mar 11 2025 9:30:00 PM, 0.281
Mar 11 2025 9:35:00 PM, 0.251
Mar 11 2025 9:40:00 PM, 0.355
Mar 11 2025 9:45:00 PM, 0.248
Mar 11 2025 9:50:00 PM, 0.329
Mar 11 2025 9:55:00 PM, 0.209
Mar 11 2025 10:00:00 PM, 0.224
Mar 11 2025 10:05:00 PM, 0.287
Mar 11 2025 10:10:00 PM, 0.349
Mar 11 2025 10:15:00 PM, 0.224
Mar 11 2025 10:20:00 PM, 0.162
Mar 11 2025 10:25:00 PM, 0.233
Mar 11 2025 10:30:00 PM, 0.272
Mar 11 2025 10:35:00 PM, 0.221
Mar 11 2025 10:40:00 PM, 0.174
Mar 11 2025 10:45:00 PM, 0.18
Mar 11 2025 10:50:00 PM, 0.239
Mar 11 2025 10:55:00 PM, 0.32
Mar 11 2025 11:00:00 PM, 0.12
Mar 11 2025 11:05:00 PM, 0.397
Mar 11 2025 11:10:00 PM, 0.221
Mar 11 2025 11:15:00 PM, 0.275
Mar 11 2025 11:20:00 PM, 0.194
Mar 11 2025 11:25:00 PM, 0.406
Mar 11 2025 11:30:00 PM, 0.26
Mar 11 2025 11:35:00 PM, 0.352
Mar 11 2025 11:40:00 PM, 0.248
Mar 11 2025 11:45:00 PM, 0.209
Mar 11 2025 11:50:00 PM, 0.278
Mar 11 2025 11:55:00 PM, 0.323
Mar 12 2025 12:00:00 AM, 0.227
Mar 12 2025 12:05:00 AM, 0.257
Mar 12 2025 12:10:00 AM, 0.361
Mar 12 2025 12:15:00 AM, 0.236
Mar 12 2025 12:20:00 AM, 0.275
Mar 12 2025 12:25:00 AM, 0.305
Mar 12 2025 12:30:00 AM, 0.171
Mar 12 2025 12:35:00 AM, 0.37
Mar 12 2025 12:40:00 AM, 0.245
Mar 12 2025 12:45:00 AM, 0.239
Mar 12 2025 12:50:00 AM, 0.355
Mar 12 2025 12:55:00 AM, 0.314
Mar 12 2025 1:00:00 AM, 0.314
Mar 12 2025 1:05:00 AM, 0.266
Mar 12 2025 1:10:00 AM, 0.317
Mar 12 2025 1:15:00 AM, 0.209
Mar 12 2025 1:20:00 AM, 0.2
Mar 12 2025 1:25:00 AM, 0.251
Mar 12 2025 1:30:00 AM, 0.272
Mar 12 2025 1:35:00 AM, 0.29
Mar 12 2025 1:40:00 AM, 0.299
Mar 12 2025 1:45:00 AM, 0.275
Mar 12 2025 1:50:00 AM, 0.212
Mar 12 2025 1:55:00 AM, 0.242
Mar 12 2025 2:00:00 AM, 0.245
Mar 12 2025 2:05:00 AM, 0.281
Mar 12 2025 2:10:00 AM, 0.263
Mar 12 2025 2:15:00 AM, 0.358
Mar 12 2025 2:20:00 AM, 0.206
Mar 12 2025 2:25:00 AM, 0.334
Mar 12 2025 2:30:00 AM, 0.239
Mar 12 2025 2:35:00 AM, 0.275
Mar 12 2025 2:40:00 AM, 0.209
Mar 12 2025 2:45:00 AM, 0.233
Mar 12 2025 2:50:00 AM, 0.251
Mar 12 2025 2:55:00 AM, 0.218
Mar 12 2025 3:00:00 AM, 0.364
Mar 12 2025 3:05:00 AM, 0.415
Mar 12 2025 3:10:00 AM, 0.296
Mar 12 2025 3:15:00 AM, 0.355
Mar 12 2025 3:20:00 AM, 0.334
Mar 12 2025 3:25:00 AM, 0.257
Mar 12 2025 3:30:00 AM, 0.111
Mar 12 2025 3:35:00 AM, 0.251
Mar 12 2025 3:40:00 AM, 0.141
Mar 12 2025 3:45:00 AM, 0.212
Mar 12 2025 3:50:00 AM, 0.245
Mar 12 2025 3:55:00 AM, 0.12
Mar 12 2025 4:00:00 AM, 0.123
Mar 12 2025 4:05:00 AM, 0.308
Mar 12 2025 4:10:00 AM, 0.296
Mar 12 2025 4:15:00 AM, 0.302
Mar 12 2025 4:20:00 AM, 0.263
Mar 12 2025 4:25:00 AM, 0.254
Mar 12 2025 4:30:00 AM, 0.296
Mar 12 2025 4:35:00 AM, 0.233
Mar 12 2025 4:40:00 AM, 0.206
Mar 12 2025 4:45:00 AM, 0.177
Mar 12 2025 4:50:00 AM, 0.281
Mar 12 2025 4:55:00 AM, 0.209
Mar 12 2025 5:00:00 AM, 0.233
Mar 12 2025 5:05:00 AM, 0.278
Mar 12 2025 5:10:00 AM, 0.257
Mar 12 2025 5:15:00 AM, 0.34
Mar 12 2025 5:20:00 AM, 0.209
Mar 12 2025 5:25:00 AM, 0.34
Mar 12 2025 5:30:00 AM, 0.269
Mar 12 2025 5:35:00 AM, 0.326
Mar 12 2025 5:40:00 AM, 0.287
Mar 12 2025 5:45:00 AM, 0.263
Mar 12 2025 5:50:00 AM, 0.266
Mar 12 2025 5:55:00 AM, 0.168
Mar 12 2025 6:00:00 AM, 0.281
Mar 12 2025 6:05:00 AM, 0.278
Mar 12 2025 6:10:00 AM, 0.263
Mar 12 2025 6:15:00 AM, 0.18
Mar 12 2025 6:20:00 AM, 0.442
Mar 12 2025 6:25:00 AM, 0.171
Mar 12 2025 6:30:00 AM, 0.18
Mar 12 2025 6:35:00 AM, 0.203
Mar 12 2025 6:40:00 AM, 0.212
Mar 12 2025 6:45:00 AM, 0.317
Mar 12 2025 6:50:00 AM, 0.334
Mar 12 2025 6:55:00 AM, 0.364
Mar 12 2025 7:00:00 AM, 0.618
Mar 12 2025 7:05:00 AM, 0.919
Mar 12 2025 7:10:00 AM, 1.679
Mar 12 2025 7:15:00 AM, 3.026
Mar 12 2025 7:20:00 AM, 4.856
Mar 12 2025 7:25:00 AM, 7.377
Mar 12 2025 7:30:00 AM, 9.114
Mar 12 2025 7:35:00 AM, 14.19
Mar 12 2025 7:40:00 AM, 18.177
Mar 12 2025 7:45:00 AM, 21.208
Mar 12 2025 7:50:00 AM, 20.156
Mar 12 2025 7:55:00 AM, 35.442
Mar 12 2025 8:00:00 AM, 61.704
Mar 12 2025 8:05:00 AM, 76.143
Mar 12 2025 8:10:00 AM, 60.196
Mar 12 2025 8:15:00 AM, 60.741
Mar 12 2025 8:20:00 AM, 77.618
Mar 12 2025 8:25:00 AM, 90.263
Mar 12 2025 8:30:00 AM, 101.004
Mar 12 2025 8:35:00 AM, 93.204
Mar 12 2025 8:40:00 AM, 84.091
Mar 12 2025 8:45:00 AM, 86.296
Mar 12 2025 8:50:00 AM, 95.273
Mar 12 2025 8:55:00 AM, 112.406
Mar 12 2025 9:00:00 AM, 146.333
Mar 12 2025 9:05:00 AM, 130.979
Mar 12 2025 9:10:00 AM, 119.183
Mar 12 2025 9:15:00 AM, 118.584
Mar 12 2025 9:20:00 AM, 159.759
Mar 12 2025 9:25:00 AM, 192.697
Mar 12 2025 9:30:00 AM, 217.54
Mar 12 2025 9:35:00 AM, 246.123
Mar 12 2025 9:40:00 AM, 286.556
Mar 12 2025 9:45:00 AM, 331.161
Mar 12 2025 9:50:00 AM, 298.459
Mar 12 2025 9:55:00 AM, 418.366
Mar 12 2025 10:00:00 AM, 351.698
Mar 12 2025 10:05:00 AM, 392.214
Mar 12 2025 10:10:00 AM, 643.931
Mar 12 2025 10:15:00 AM, 947.527
Mar 12 2025 10:20:00 AM, 837.199
Mar 12 2025 10:25:00 AM, 1076.422
Mar 12 2025 10:30:00 AM, 882.883
Mar 12 2025 10:35:00 AM, 649.528
Mar 12 2025 10:40:00 AM, 471.667
Mar 12 2025 10:45:00 AM, 472.836
Mar 12 2025 10:50:00 AM, 701.27
Mar 12 2025 10:55:00 AM, 637.142
Mar 12 2025 11:00:00 AM, 845.001
Mar 12 2025 11:05:00 AM, 848.011
Mar 12 2025 11:10:00 AM, 1459.462
Mar 12 2025 11:15:00 AM, 1414.94
Mar 12 2025 11:20:00 AM, 1651.294
Mar 12 2025 11:25:00 AM, 1526.708
Mar 12 2025 11:30:00 AM, 1430.628
Mar 12 2025 11:35:00 AM, 1912.335
Mar 12 2025 11:40:00 AM, 1851.491
Mar 12 2025 11:45:00 AM, 1099.557
Mar 12 2025 11:50:00 AM, 800.262
Mar 12 2025 11:55:00 AM, 534.991
Mar 12 2025 12:00:00 PM, 452.287
Mar 12 2025 12:05:00 PM, 322.876
Mar 12 2025 12:10:00 PM, 312.124
Mar 12 2025 12:15:00 PM, 356.264
Mar 12 2025 12:20:00 PM, 415.105
Mar 12 2025 12:25:00 PM, 432.635
Mar 12 2025 12:30:00 PM, 474.689
Mar 12 2025 12:35:00 PM, 514.609
Mar 12 2025 12:40:00 PM, 669.912
Mar 12 2025 12:45:00 PM, 641.868
Mar 12 2025 12:50:00 PM, 515.79
Mar 12 2025 12:55:00 PM, 802.78
Mar 12 2025 1:00:00 PM, 1018.951
Mar 12 2025 1:05:00 PM, 1042.492
Mar 12 2025 1:10:00 PM, 880.305
Mar 12 2025 1:15:00 PM, 870.148
Mar 12 2025 1:20:00 PM, 797.502
Mar 12 2025 1:25:00 PM, 864.262
Mar 12 2025 1:30:00 PM, 791.866
Mar 12 2025 1:35:00 PM, 1054.282
Mar 12 2025 1:40:00 PM, 1342.536
Mar 12 2025 1:45:00 PM, 1425.243
Mar 12 2025 1:50:00 PM, 1955.677
Mar 12 2025 1:55:00 PM, 2041.302
Mar 12 2025 2:00:00 PM, 1729.826
Mar 12 2025 2:05:00 PM, 1430.107
Mar 12 2025 2:10:00 PM, 1453.168
Mar 12 2025 2:15:00 PM, 1219.801
Mar 12 2025 2:20:00 PM, 1170.421
Mar 12 2025 2:25:00 PM, 965.647
Mar 12 2025 2:30:00 PM, 809.164
Mar 12 2025 2:35:00 PM, 803.358
Mar 12 2025 2:40:00 PM, 736.97
Mar 12 2025 2:45:00 PM, 651.056
Mar 12 2025 2:50:00 PM, 589.5
Mar 12 2025 2:55:00 PM, 584.159
Mar 12 2025 3:00:00 PM, 794.519
Mar 12 2025 3:05:00 PM, 756.348
Mar 12 2025 3:10:00 PM, 570.402
Mar 12 2025 3:15:00 PM, 609.172
Mar 12 2025 3:20:00 PM, 530.28
Mar 12 2025 3:25:00 PM, 501.94
Mar 12 2025 3:30:00 PM, 475.062
Mar 12 2025 3:35:00 PM, 429.476
Mar 12 2025 3:40:00 PM, 355.647
Mar 12 2025 3:45:00 PM, 351.829
Mar 12 2025 3:50:00 PM, 284.556
Mar 12 2025 3:55:00 PM, 205.917
Mar 12 2025 4:00:00 PM, 176.791
Mar 12 2025 4:05:00 PM, 172.386
Mar 12 2025 4:10:00 PM, 192.023
Mar 12 2025 4:15:00 PM, 209.729
Mar 12 2025 4:20:00 PM, 228.123
Mar 12 2025 4:25:00 PM, 260.986
Mar 12 2025 4:30:00 PM, 293.059
Mar 12 2025 4:35:00 PM, 236.515
Mar 12 2025 4:40:00 PM, 181.968
Mar 12 2025 4:45:00 PM, 152.01
Mar 12 2025 4:50:00 PM, 151.748
Mar 12 2025 4:55:00 PM, 161.27
Mar 12 2025 5:00:00 PM, 190.694
Mar 12 2025 5:05:00 PM, 186.611
Mar 12 2025 5:10:00 PM, 136.388
Mar 12 2025 5:15:00 PM, 118.775
Mar 12 2025 5:20:00 PM, 101.028
Mar 12 2025 5:25:00 PM, 99.418
Mar 12 2025 5:30:00 PM, 96.101
Mar 12 2025 5:35:00 PM, 72.644
Mar 12 2025 5:40:00 PM, 55.311
Mar 12 2025 5:45:00 PM, 54.041
Mar 12 2025 5:50:00 PM, 54.074
Mar 12 2025 5:55:00 PM, 43.119
Mar 12 2025 6:00:00 PM, 47.175
Mar 12 2025 6:05:00 PM, 46.036
Mar 12 2025 6:10:00 PM, 46.853
Mar 12 2025 6:15:00 PM, 26.781
Mar 12 2025 6:20:00 PM, 22.066
Mar 12 2025 6:25:00 PM, 24.912
Mar 12 2025 6:30:00 PM, 19.497
Mar 12 2025 6:35:00 PM, 13.692
Mar 12 2025 6:40:00 PM, 9.293
Mar 12 2025 6:45:00 PM, 7.106
Mar 12 2025 6:50:00 PM, 4.805
Mar 12 2025 6:55:00 PM, 3.401
Mar 12 2025 7:00:00 PM, 2.659
Mar 12 2025 7:05:00 PM, 1.816
Mar 12 2025 7:10:00 PM, 0.993
Mar 12 2025 7:15:00 PM, 0.582
Mar 12 2025 7:20:00 PM, 0.415
Mar 12 2025 7:25:00 PM, 0.326
Mar 12 2025 7:30:00 PM, 0.305
Mar 12 2025 7:35:00 PM, 0.269
Mar 12 2025 7:40:00 PM, 0.26
Mar 12 2025 7:45:00 PM, 0.215
Mar 12 2025 7:50:00 PM, 0.248
Mar 12 2025 7:55:00 PM, 0.227
Mar 12 2025 8:00:00 PM, 0.302
Mar 12 2025 8:05:00 PM, 0.266
Mar 12 2025 8:10:00 PM, 0.174
Mar 12 2025 8:15:00 PM, 0.168
Mar 12 2025 8:20:00 PM, 0.203
Mar 12 2025 8:25:00 PM, 0.197
Mar 12 2025 8:30:00 PM, 0.102
Mar 12 2025 8:35:00 PM, 0.346
Mar 12 2025 8:40:00 PM, 0.257
Mar 12 2025 8:45:00 PM, 0.314
Mar 12 2025 8:50:00 PM, 0.236
Mar 12 2025 8:55:00 PM, 0.257
Mar 12 2025 9:00:00 PM, 0.168
Mar 12 2025 9:05:00 PM, 0.254
Mar 12 2025 9:10:00 PM, 0.251
Mar 12 2025 9:15:00 PM, 0.23
Mar 12 2025 9:20:00 PM, 0.34
Mar 12 2025 9:25:00 PM, 0.254
Mar 12 2025 9:30:00 PM, 0.287
Mar 12 2025 9:35:00 PM, 0.269
Mar 12 2025 9:40:00 PM, 0.236
Mar 12 2025 9:45:00 PM, 0.361
Mar 12 2025 9:50:00 PM, 0.153
Mar 12 2025 9:55:00 PM, 0.248
Mar 12 2025 10:00:00 PM, 0.272
Mar 12 2025 10:05:00 PM, 0.287
Mar 12 2025 10:10:00 PM, 0.197
Mar 12 2025 10:15:00 PM, 0.212
Mar 12 2025 10:20:00 PM, 0.29
Mar 12 2025 10:25:00 PM, 0.206
Mar 12 2025 10:30:00 PM, 0.23
Mar 12 2025 10:35:00 PM, 0.376
Mar 12 2025 10:40:00 PM, 0.281
Mar 12 2025 10:45:00 PM, 0.272
Mar 12 2025 10:50:00 PM, 0.248
Mar 12 2025 10:55:00 PM, 0.257
Mar 12 2025 11:00:00 PM, 0.239
Mar 12 2025 11:05:00 PM, 0.311
Mar 12 2025 11:10:00 PM, 0.203
Mar 12 2025 11:15:00 PM, 0.215
Mar 12 2025 11:20:00 PM, 0.2
Mar 12 2025 11:25:00 PM, 0.266
Mar 12 2025 11:30:00 PM, 0.233
Mar 12 2025 11:35:00 PM, 0.245
Mar 12 2025 11:40:00 PM, 0.358
Mar 12 2025 11:45:00 PM, 0.373
Mar 12 2025 11:50:00 PM, 0.186
Mar 12 2025 11:55:00 PM, 0.278
Mar 13 2025 12:00:00 AM, 0.344
Mar 13 2025 12:05:00 AM, 0.266
Mar 13 2025 12:10:00 AM, 0.263
Mar 13 2025 12:15:00 AM, 0.257
Mar 13 2025 12:20:00 AM, 0.257
Mar 13 2025 12:25:00 AM, 0.239
Mar 13 2025 12:30:00 AM, 0.311
Mar 13 2025 12:35:00 AM, 0.171
Mar 13 2025 12:40:00 AM, 0.352
Mar 13 2025 12:45:00 AM, 0.272
Mar 13 2025 12:50:00 AM, 0.287
Mar 13 2025 12:55:00 AM, 0.263
Mar 13 2025 1:00:00 AM, 0.206
Mar 13 2025 1:05:00 AM, 0.296
Mar 13 2025 1:10:00 AM, 0.192
Mar 13 2025 1:15:00 AM, 0.18
Mar 13 2025 1:20:00 AM, 0.287
Mar 13 2025 1:25:00 AM, 0.323
Mar 13 2025 1:30:00 AM, 0.156
Mar 13 2025 1:35:00 AM, 0.305
Mar 13 2025 1:40:00 AM, 0.326
Mar 13 2025 1:45:00 AM, 0.299
Mar 13 2025 1:50:00 AM, 0.308
Mar 13 2025 1:55:00 AM, 0.272
Mar 13 2025 2:00:00 AM, 0.278
Mar 13 2025 2:05:00 AM, 0.266
Mar 13 2025 2:10:00 AM, 0.293
Mar 13 2025 2:15:00 AM, 0.317
Mar 13 2025 2:20:00 AM, 0.349
Mar 13 2025 2:25:00 AM, 0.254
Mar 13 2025 2:30:00 AM, 0.233
Mar 13 2025 2:35:00 AM, 0.332
Mar 13 2025 2:40:00 AM, 0.218
Mar 13 2025 2:45:00 AM, 0.156
Mar 13 2025 2:50:00 AM, 0.23
Mar 13 2025 2:55:00 AM, 0.188
Mar 13 2025 3:00:00 AM, 0.233
Mar 13 2025 3:05:00 AM, 0.299
Mar 13 2025 3:10:00 AM, 0.37
Mar 13 2025 3:15:00 AM, 0.364
Mar 13 2025 3:20:00 AM, 0.323
Mar 13 2025 3:25:00 AM, 0.278
Mar 13 2025 3:30:00 AM, 0.275
Mar 13 2025 3:35:00 AM, 0.263
Mar 13 2025 3:40:00 AM, 0.212
Mar 13 2025 3:45:00 AM, 0.197
Mar 13 2025 3:50:00 AM, 0.266
Mar 13 2025 3:55:00 AM, 0.311
Mar 13 2025 4:00:00 AM, 0.114
Mar 13 2025 4:05:00 AM, 0.373
Mar 13 2025 4:10:00 AM, 0.26
Mar 13 2025 4:15:00 AM, 0.245
Mar 13 2025 4:20:00 AM, 0.373
Mar 13 2025 4:25:00 AM, 0.302
Mar 13 2025 4:30:00 AM, 0.338
Mar 13 2025 4:35:00 AM, 0.281
Mar 13 2025 4:40:00 AM, 0.206
Mar 13 2025 4:45:00 AM, 0.245
Mar 13 2025 4:50:00 AM, 0.236
Mar 13 2025 4:55:00 AM, 0.272
Mar 13 2025 5:00:00 AM, 0.188
Mar 13 2025 5:05:00 AM, 0.296
Mar 13 2025 5:10:00 AM, 0.165
Mar 13 2025 5:15:00 AM, 0.254
Mar 13 2025 5:20:00 AM, 0.284
Mar 13 2025 5:25:00 AM, 0.18
Mar 13 2025 5:30:00 AM, 0.242
Mar 13 2025 5:35:00 AM, 0.254
Mar 13 2025 5:40:00 AM, 0.275
Mar 13 2025 5:45:00 AM, 0.287
Mar 13 2025 5:50:00 AM, 0.317
Mar 13 2025 5:55:00 AM, 0.236
Mar 13 2025 6:00:00 AM, 0.263
Mar 13 2025 6:05:00 AM, 0.284
Mar 13 2025 6:10:00 AM, 0.254
Mar 13 2025 6:15:00 AM, 0.2
Mar 13 2025 6:20:00 AM, 0.287
Mar 13 2025 6:25:00 AM, 0.299
Mar 13 2025 6:30:00 AM, 0.358
Mar 13 2025 6:35:00 AM, 0.171
Mar 13 2025 6:40:00 AM, 0.239
Mar 13 2025 6:45:00 AM, 0.254
Mar 13 2025 6:50:00 AM, 0.248
Mar 13 2025 6:55:00 AM, 0.334
Mar 13 2025 7:00:00 AM, 0.779
Mar 13 2025 7:05:00 AM, 1.473
Mar 13 2025 7:10:00 AM, 2.2
Mar 13 2025 7:15:00 AM, 5.318
Mar 13 2025 7:20:00 AM, 12.023
Mar 13 2025 7:25:00 AM, 19.229
Mar 13 2025 7:30:00 AM, 27.127
Mar 13 2025 7:35:00 AM, 40.499
Mar 13 2025 7:40:00 AM, 68.808
Mar 13 2025 7:45:00 AM, 125.948
Mar 13 2025 7:50:00 AM, 197.942
Mar 13 2025 7:55:00 AM, 239.45
Mar 13 2025 8:00:00 AM, 276.265
Mar 13 2025 8:05:00 AM, 290.86
Mar 13 2025 8:10:00 AM, 341.383
Mar 13 2025 8:15:00 AM, 316.334
Mar 13 2025 8:20:00 AM, 407.217
Mar 13 2025 8:25:00 AM, 337.113
Mar 13 2025 8:30:00 AM, 269.253
Mar 13 2025 8:35:00 AM, 367.267
Mar 13 2025 8:40:00 AM, 547.806
Mar 13 2025 8:45:00 AM, 631.518
Mar 13 2025 8:50:00 AM, 445.602
Mar 13 2025 8:55:00 AM, 692.073
Mar 13 2025 9:00:00 AM, 578.798
Mar 13 2025 9:05:00 AM, 743.515
Mar 13 2025 9:10:00 AM, 515.474
Mar 13 2025 9:15:00 AM, 737.754
Mar 13 2025 9:20:00 AM, 1006.285
Mar 13 2025 9:25:00 AM, 1171.688
Mar 13 2025 9:30:00 AM, 714.795
Mar 13 2025 9:35:00 AM, 505.192
Mar 13 2025 9:40:00 AM, 144.816
Mar 13 2025 9:45:00 AM, 177.98
Mar 13 2025 9:50:00 AM, 1005.546
Mar 13 2025 9:55:00 AM, 1149.602
Mar 13 2025 10:00:00 AM, 1292.462
Mar 13 2025 10:05:00 AM, 1445.968
Mar 13 2025 10:10:00 AM, 707.01
Mar 13 2025 10:15:00 AM, 147.886
Mar 13 2025 10:20:00 AM, 142.709
Mar 13 2025 10:25:00 AM, 873.677
Mar 13 2025 10:30:00 AM, 1350.076
Mar 13 2025 10:35:00 AM, 1377.238
Mar 13 2025 10:40:00 AM, 1407.21
Mar 13 2025 10:45:00 AM, 1421.732
Mar 13 2025 10:50:00 AM, 1458.812
Mar 13 2025 10:55:00 AM, 1510.406
Mar 13 2025 11:00:00 AM, 1393.998
Mar 13 2025 11:05:00 AM, 1567.666
Mar 13 2025 11:10:00 AM, 1582.415
Mar 13 2025 11:15:00 AM, 1670.212
Mar 13 2025 11:20:00 AM, 1268.629
Mar 13 2025 11:25:00 AM, 867.219
Mar 13 2025 11:30:00 AM, 1178.924
Mar 13 2025 11:35:00 AM, 1510.356
Mar 13 2025 11:40:00 AM, 1336.021
Mar 13 2025 11:45:00 AM, 1092.217
Mar 13 2025 11:50:00 AM, 1794.646
Mar 13 2025 11:55:00 AM, 1762.221
Mar 13 2025 12:00:00 PM, 1773.471
Mar 13 2025 12:05:00 PM, 1791.809
Mar 13 2025 12:10:00 PM, 1815.758
Mar 13 2025 12:15:00 PM, 1874.695
Mar 13 2025 12:20:00 PM, 1943.625
Mar 13 2025 12:25:00 PM, 1639.62
Mar 13 2025 12:30:00 PM, 1184.491
Mar 13 2025 12:35:00 PM, 970.859
Mar 13 2025 12:40:00 PM, 1354.707
Mar 13 2025 12:45:00 PM, 676.955
Mar 13 2025 12:50:00 PM, 1769.761
Mar 13 2025 12:55:00 PM, 1966.179
Mar 13 2025 1:00:00 PM, 2202.601
Mar 13 2025 1:05:00 PM, 1237.879
Mar 13 2025 1:10:00 PM, 185.905
Mar 13 2025 1:15:00 PM, 144.932
Mar 13 2025 1:20:00 PM, 571.392
Mar 13 2025 1:25:00 PM, 1928.163
Mar 13 2025 1:30:00 PM, 1858.858
Mar 13 2025 1:35:00 PM, 1843.346
Mar 13 2025 1:40:00 PM, 1836.739
Mar 13 2025 1:45:00 PM, 1830.659
Mar 13 2025 1:50:00 PM, 1837.332
Mar 13 2025 1:55:00 PM, 1842.389
Mar 13 2025 2:00:00 PM, 1873.375
Mar 13 2025 2:05:00 PM, 1877.806
Mar 13 2025 2:10:00 PM, 1851.312
Mar 13 2025 2:15:00 PM, 1214.609
Mar 13 2025 2:20:00 PM, 1015.95
Mar 13 2025 2:25:00 PM, 1546.634
Mar 13 2025 2:30:00 PM, 1872.4
Mar 13 2025 2:35:00 PM, 1873.291
Mar 13 2025 2:40:00 PM, 1607.997
Mar 13 2025 2:45:00 PM, 512.687
Mar 13 2025 2:50:00 PM, 332.997
Mar 13 2025 2:55:00 PM, 1537.762
Mar 13 2025 3:00:00 PM, 1632.679
Mar 13 2025 3:05:00 PM, 1600.093
Mar 13 2025 3:10:00 PM, 1579.348
Mar 13 2025 3:15:00 PM, 1559.857
Mar 13 2025 3:20:00 PM, 1531.238
Mar 13 2025 3:25:00 PM, 1509.247
Mar 13 2025 3:30:00 PM, 1481.069
Mar 13 2025 3:35:00 PM, 1459.835
Mar 13 2025 3:40:00 PM, 1429.094
Mar 13 2025 3:45:00 PM, 1380.078
Mar 13 2025 3:50:00 PM, 1373.295
Mar 13 2025 3:55:00 PM, 1458.479
Mar 13 2025 4:00:00 PM, 255.46
Mar 13 2025 4:05:00 PM, 268.603
Mar 13 2025 4:10:00 PM, 875.292
Mar 13 2025 4:15:00 PM, 1173.905
Mar 13 2025 4:20:00 PM, 912.068
Mar 13 2025 4:25:00 PM, 1129.828
Mar 13 2025 4:30:00 PM, 1082.138
Mar 13 2025 4:35:00 PM, 1036.534
Mar 13 2025 4:40:00 PM, 868.738
Mar 13 2025 4:45:00 PM, 201.372
Mar 13 2025 4:50:00 PM, 214.634
